id,lat,lon,educational,topics,languages,name,type,parent,parenttype,mo_o,mo_c,tu_o,tu_c,we_o,we_c,th_o,th_c,fr_o,fr_c
800229,52.51332,13.31762,,,,"Kindergarten Wunderinsel",0,588,1,0,0,0,0,0,0,0,0,0,0
757229,52.49592,13.47492,,,,"Kinderhafen Spreeräuber",0,589,1,0,0,0,0,0,0,0,0,0,0
350,52.56779969999999,13.49807,"10|2",,,"KINDERHAUS Berlin - Mark Brandenburg",0,590,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
322129,52.4449298,13.5773751,"0","0|2|6",,"Kinderhaus kleine Entdecker",0,591,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
263129,52.5600917,13.4222482,"0",,,"Kinderhaus Sternenwiese",0,592,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
100047,52.44221169999999,13.26535,"26",,,"Kinderhaus Waldfriede",0,593,1,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30
521,52.50196,13.25894,"2|3",,,"Kinderhaus Waldschulallee",1,594,2,07:45,16:45,07:45,16:45,07:45,16:45,07:45,16:45,07:45,16:45
521279,52.57452000000001,13.35544,"2","1|2",,"Kinderinsel Alt-Reinickendorf",0,595,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
705229,52.57024,13.35066,"2","1",,"Kinderinsel Aroser Allee",0,595,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
292129,52.52182999999999,13.40174,"2","1|4","1","Kinderinsel MITTEndrin",0,596,1,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30
406129,52.52182999999999,13.40174,"2","1","1","Kinderinsel Nebenan",0,597,1,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30
433129,52.52372,13.39106,"2","1",,"Kinderinsel Ziegelstraße",0,598,1,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30
115129,52.5636091,13.4199068,"2|3","4",,"Kinderkrippe Junges Gemüse",0,577,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
149229,52.6094858,13.3161377,,,,"Kinderkrippe MINI-KIDS mit GRIPS",0,581,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
2686,52.62397,13.31208,"2",,,"Kinderkrippe Zwergenschloß",0,599,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
722229,52.47446,13.34086,,,,"Kinderladen Friedenauer Spatzen",0,125,2,0,0,0,0,0,0,0,0,0,0
1700,52.50862,13.2968,"4|2",,,"Kinderladen Geierbande",1,600,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
371129,52.5191113,13.2688208,"0|2",,,"Kinderladen Akazienhof",1,601,1,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30
1442,52.477206,13.4198176,"2","0|1|2|3|4|6",,"Kinderladen an der Hasenheide",1,602,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2977,52.47253500000001,13.3245474,,"2",,"Kinderladen Atze und Co",1,603,2,0,0,0,0,0,0,0,0,0,0
2633,52.56549649999999,13.4022797,,,,"Kinderladen Blumenkinder",0,604,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
2642,52.5169582,13.4674358,"2","1|6",,"Kinderladen Buana",1,605,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,16:30
149129,52.49766100000001,13.4435816,,,,"Kinderladen Cuvrybande",0,606,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
983,52.48359,13.42179,,,,"Kinderladen Die kleinen Kivis",0,607,1,0,0,0,0,0,0,0,0,0,0
100000,52.48308,13.35559,,,,"Kinderladen Elefanten",0,608,1,0,0,0,0,0,0,0,0,0,0
373129,52.4036729,13.5061048,,,,"Kinderladen flinke kids",0,609,1,0,0,0,0,0,0,0,0,0,0
451179,52.47560499999999,13.4410958,"2",,,"Kinderladen Großstadtgören",0,610,1,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30
2605,52.5027059,13.401651,"2",,,"Kinderladen Grüffelo",0,611,1,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:00
370129,52.4806841,13.4406905,"2","2",,"Kinderladen Highway 2",1,367,2,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
1429,52.4840903,13.4274425,"2",,,"Kinderladen Hobi",1,612,2,0,0,0,0,0,0,0,0,0,0
1522,52.53532999999999,13.2707,,,,"Kinderladen Immerfrech",1,613,2,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30
426129,52.49780519999999,13.438681,,,,"Kinderladen IrgendWieAnders",0,614,1,0,0,0,0,0,0,0,0,0,0
216129,52.5235089,13.3340484,"2",,,"Kinderladen Katz & Kedi",1,125,2,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
229179,52.5021552,13.4563069,"4|0|2",,,"Kinderladen Klein im Hain",0,376,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
927,52.49046509999999,13.4226582,"2",,,"Kinderladen Kreuzbären",1,615,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
1425,52.48207619999999,13.430189,,,,"Kinderladen Lach und Krach",0,616,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
2955,52.46331,13.38184,"2",,,"Kinderladen Leotie",1,578,1,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30
2951,52.50377779999999,13.2914018,"0",,,"Kinderladen Lietzenseesterne",1,617,2,0,0,0,0,0,0,0,0,0,0
562,52.4799318,13.3228535,,,,"Kinderladen Mainzelmännchen",1,618,2,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,15:30
318179,52.44672749999999,13.4019777,"2","4",,"Kinderladen Marienkäfer",0,619,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
2710,52.55011,13.45971,"2","4",,"Kinderladen Miekematze",1,620,2,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
110129,52.5500725,13.4591545,"2","1|4",,"Kinderladen Miekematze 2",1,620,2,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
297,52.5031121,13.4267713,"9","0|2|4",,"Kinderladen Muko",1,621,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
386129,52.51944,13.46874,"6|2",,,"Kinderladen Mumpelmonster",1,622,1,0,0,0,0,0,0,0,0,0,0
462129,52.5718,13.40809,"2",,,"Kinderladen Pankekäfer",0,623,1,0,0,0,0,0,0,0,0,0,0
1548,52.49824839999999,13.3227348,"2",,,"Kinderladen Phönix",1,624,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
757,52.44691,13.39896,,,,"Kinderladen Pimpanella",1,625,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
227129,52.53556,13.40033,,,,"Kinderladen Piraterie",1,626,1,0,0,0,0,0,0,0,0,0,0
2437,52.54038000000001,13.4062,,,,"Kinderladen Prenzlauer Berg",1,627,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2697,52.5413773,13.4172921,"2",,,"Kinderladen Prenzlpanther",1,628,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1704,52.5073952,13.3015288,,,,"Kinderladen Purzelbaum",1,629,2,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30
1928,52.4860914,13.3672073,,,,"Kinderladen Pusteblume",1,630,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1435,52.4729103,13.4506085,"2","1",,"Kinderladen Puzzle",0,631,1,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
482129,52.5056476,13.4638137,"3",,,"Kinderladen Rabenkinder",1,632,1,0,0,0,0,0,0,0,0,0,0
264129,52.5176702,13.4578868,"2",,,"Kinderladen Rock'n'Roll Zwerge",1,633,1,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
343129,52.5501,13.45359,"8|10|16",,,"Kinderladen Rosenrot",1,634,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
2575,52.5412536,13.4004741,"2",,,"Kinderladen Rosenthaler Vorstadt",1,635,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
490229,52.5496134,13.4168928,"2|3","6",,"Kinderladen Spaceys",0,636,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
100032,52.5729894,13.4112249,,,,"Kinderladen Spielmäuse",1,637,2,0,0,0,0,0,0,0,0,0,0
1916,52.48171,13.35366,"2","2",,"Kinderladen Stadtmäuse",1,638,2,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30
117479,52.56977,13.4262,,,,"Kinderladen Sterntaler",0,639,1,0,0,0,0,0,0,0,0,0,0
1556,52.53531049999999,13.3515117,"10|2",,,"Kinderladen Stoppelhopser",1,640,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
127229,52.5060874,13.293051,"2","0|1|4|6",,"Kinderladen Umme Ecke",0,641,2,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,07:30,15:00
580229,52.5472741,13.3694915,,,,"Kinderladen Zauberhaus",0,642,1,0,0,0,0,0,0,0,0,0,0
749279,52.4977357,13.3383069,,,,"Kinderladen Zauberhaus",0,642,1,0,0,0,0,0,0,0,0,0,0
429129,52.3783803,13.4113211,"0",,,"Kinderladen Zwergenkiste",1,643,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,15:30
664229,52.5619561,13.3993651,"2","0|1|2|4|6",,"Kinderland Ferndinand",1,644,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
605229,52.5212611,13.2870698,,"3",,"Kinderland Westend",0,645,1,06:45,17:00,06:45,17:00,06:45,17:00,06:45,17:00,06:45,17:00
780279,52.4870968,13.4513175,"3",,,"Kinderstube Abeona",1,646,2,0,0,0,0,0,0,0,0,0,0
536229,52.4675293,13.2107326,"3","3","1","Kindertagesstätte",0,38,1,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00
615229,52.59179229999999,13.2950025,,,,"Kindertagesstätte",0,647,4,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
2417,52.489315,13.3754236,,,,"Kindertagesstätte Faros",0,648,4,0,0,0,0,0,0,0,0,0,0
2912,52.5890862,13.3032995,,,,"Kindertagesstätte am Tegeler Fließ",0,649,2,0,0,0,0,0,0,0,0,0,0
2275,52.52505,13.59226,"3",,,"Kindertagesstätte Berlin-Kaulsdorf. Eine Einrichtung der bip Bildung und innovative Pädagogik gGmbH",0,650,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
477129,52.5443832,13.4345412,"3",,,"Kindertagesstätte Berlin-Prenzlauer Berg. Eine Einrichtung der bip Bildung und innovative Pädagogik gGmbH",0,650,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2745,52.562891,13.452672,"2|3",,,"Kindertagesstätte Berlin-Weißensee. Eine Einrichtung der bip Bildung und innovative Pädagogik gGmbH",0,650,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
540229,52.47712,13.37413,,,,"Kindertagesstätte Bonifatius Buchenblatt",0,651,1,0,0,0,0,0,0,0,0,0,0
1440,52.4114,13.51199,"2",,,"Kindertagesstätte Chiquitito",1,64,2,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,17:30
438129,52.5254684,13.4235356,"9|2",,,"Kindertagesstätte Das Spielatelier",0,652,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1541,52.45157,13.13375,"26",,,"Kindertagesstätte der Caritas Mariä Himmelfahrt",0,653,5,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
1297,52.4182491,13.3288407,"0",,,"Kindertagesstätte der Caritas St. Hildegard",0,653,5,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30
1090,52.46487,13.43678,"2",,,"Kindertagesstätte der Caritas St. Josefsheim",0,653,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:30
1296,52.42346999999999,13.33672,,,,"Kindertagesstätte der Caritas St. Monika",0,653,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:30
730,52.550903,13.3641487,"12",,,"Kindertagesstätte der Caritas St. Robert",0,653,5,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
1841,52.4311446,13.2753103,"2",,,"Kindertagesstätte der Ev. Stephanus Kirchengemeinde",0,654,4,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30
600279,52.50209,13.25939,,"3","1","Kindertagesstätte der Jüdischen Gemeinde zu Berlin",0,655,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,15:00
773279,52.4705202,13.3403269,,,,"Kindertagesstätte Die Traumfänger",0,656,1,0,0,0,0,0,0,0,0,0,0
560229,52.4620615,13.4455351,"2",,,"Kindertagesstätte Evin",1,657,1,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,15:00
576229,52.5688,13.36814,"2","0|2|3","1|6|2|3","Kindertagesstätte Fidibus",0,658,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
321179,52.55924,13.38836,"2","2|3",,"Kindertagesstätte Fiorino",0,659,1,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30
2397,52.49214,13.40745,,,,"Kindertagesstätte Fontanepromenade 14",0,648,4,0,0,0,0,0,0,0,0,0,0
1781,52.4827279,13.3281437,,,,"Kindertagesstätte Heilig Kreuz",0,660,1,06:45,17:00,06:45,17:00,06:45,17:00,06:45,17:00,06:45,16:00
516,52.47042,13.43822,"2",,,"Kindertagesstätte Helin",1,657,1,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,15:00
1979,52.45742,13.54156,"26",,,"Kindertagesstätte Hl. Maria Magdalena",0,653,5,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
296129,52.4985969,13.3783562,,,,"Kindertagesstätte im Bundesministerium",0,661,1,0,0,0,0,0,0,0,0,0,0
2967,52.59508289999999,13.3542346,"3","3","5","Kindertagesstätte Kalinka",0,662,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
509229,52.46096,13.4339995,,,,"Kindertagesstätte Kinderplaneten",0,663,1,0,0,0,0,0,0,0,0,0,0
630229,52.4828142,13.4541507,"2","2|3|6",,"Kindertagesstätte Kleine Herzen",0,664,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
486229,52.5209,13.44667,"2","3|6",,"Kindertagesstätte Kleine Insel",0,665,4,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
2770,52.4366499,13.551226,"13","2",,"Kindertagesstätte Knirpsenland",0,666,4,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:00
614329,52.56847,13.31039,,,,"Kindertagesstätte Kuddel-Muddel",0,667,1,0,0,0,0,0,0,0,0,0,0
699229,52.5506742,13.5674985,,,,"Kindertagesstätte Märchenhaus",0,668,1,0,0,0,0,0,0,0,0,0,0
414129,52.5310862,13.5928079,"2",,,"Kindertagesstätte Märchenland",0,669,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
1366,52.4649191,13.3766339,"2","2",,"Kindertagesstätte Mojak",0,578,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
773329,52.49968,13.33227,,,"5","Kindertagesstätte NEZABUDKI",1,670,2,0,0,0,0,0,0,0,0,0,0
546229,52.45726879999999,13.3830174,"2|3","0",,"Kindertagesstätte Notenzwerge Tempelhof",0,671,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
713229,52.5420284,13.3706186,,,,"Kindertagesstätte Paradiesvögel",0,672,1,0,0,0,0,0,0,0,0,0,0
627229,52.5411171,13.3509304,,,,"Kindertagesstätte Paul-Gerhardt-Stift zu Berlin",0,673,4,0,0,0,0,0,0,0,0,0,0
746279,52.5933459,13.4583108,,,,"Kindertagesstätte Piratenkids",0,674,1,0,0,0,0,0,0,0,0,0,0
1546,52.5064936,13.2856413,,,,"Kindertagesstätte Pumuckel",0,675,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1681,52.50944149999999,13.3000822,,,,"Kindertagesstätte Pumuckel I",0,675,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
2460,52.50944149999999,13.3000822,,,,"Kindertagesstätte Pumuckel II",0,675,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
629229,52.44792,13.38175,"2","3|4",,"Kindertagesstätte Schlösschen",0,676,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
689279,52.547,13.36885,"2","3|4",,"Kindertagesstätte Schlösschen-Mitte",0,676,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
689229,52.5411219,13.4897928,"2","2|4",,"Kindertagesstätte Strausberger Straße",0,677,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
545229,52.59094899999999,13.2857043,,,,"Kindertagesstätte Tegler Lieblingskinder",0,678,1,0,0,0,0,0,0,0,0,0,0
787229,52.54842559999999,13.3636661,,,,"Kindertagesstätte Tipi",0,604,1,0,0,0,0,0,0,0,0,0,0
2440,52.45965,13.37859,"2",,,"Kindertagesstätte Tiponi",0,578,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:30
752,52.4959165,13.3430695,,,,"Kindertagesstätte Viktoria-Luise-Platz",0,679,4,0,0,0,0,0,0,0,0,0,0
703229,52.518301,13.494762,"3",,,"Kindertagesstätte Villa Milla",0,680,1,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30
1528,52.5716207,13.2723263,"2","0|1|2|3|4|6","1|2","Kindertagesstätte Waldräuber",0,681,1,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,18:00
1656,52.5096026,13.2993227,,,,"Kinder-und Familienzentrum Schillerstraße des Pestalozzi-Fröbel-Hauses",0,682,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
386,52.5010971,13.4313895,,,,"Kinder-und Jugendclub Aladdin",0,683,1,0,0,0,0,0,0,0,0,0,0
1006,52.4081176,13.3561861,"2",,,"Kinderwelt",1,684,2,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
176129,52.4209634,13.5367388,"2","0",,"Kinderzeit",0,685,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
495,52.5222938,13.58511,"10|4","2|4",,"Kita  Baumelbaum",0,686,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
185129,52.45158,13.34412,"2","4",,"Kita - Bibbi Bär",0,687,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
462179,52.55912,13.38113,"2",,,"Kita - Die Bärenbande",0,318,1,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
675279,52.5875378,13.3345963,,,,"Kita - Die kleinen Grünschnäbel",0,43,1,0,0,0,0,0,0,0,0,0,0
161129,52.51458,13.2884,,,,"Kita - Gemeinnütziger Charlottenburger Kinderladen",0,346,2,0,0,0,0,0,0,0,0,0,0
154129,52.5404207,13.5918452,"1|2",,,"Kita  Kastanienknirpse",0,688,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
1168,52.4651,13.43906,"3","3",,"Kita - Kleiner Fratz",0,689,1,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30
2545,52.6124,13.42995,"3",,,"Kita - Kleiner Fratz",0,689,1,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
2638,52.5686,13.32157,,,,"Kita - Schillingstraße",0,690,4,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
161229,52.5106878,13.5485728,,,,"Kita - Sonnenkäferwelt",0,691,1,06:45,17:00,06:45,17:00,06:45,17:00,06:45,17:00,06:45,17:00
1753,52.50766849999999,13.1916922,"2",,,"Kita - Spielhaus",1,692,2,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
604229,52.5319081,13.3483383,,,,"Kita Aladin & die Wunderlampe",0,523,1,0,0,0,0,0,0,0,0,0,0
368,52.53845190000001,13.4096184,,,,"Kita Am Wasserturm",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
391129,52.47451,13.42382,"2|3","2|3|6",,"Kita Columbus",0,693,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2560,52.56638,13.40469,"2",,,"Kita Die kleinen Strolche",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
344,52.46961599999999,13.4342926,"2","0|1|2|3|4|6|5","1|5|3","Kita Die Schlümpfe",0,694,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
601379,52.5380504,13.385052,,,,"Kita Emil Kirschkern",0,129,1,0,0,0,0,0,0,0,0,0,0
655229,52.4820092,13.4272855,,,,"Kita Früchte der Kulturen",1,695,2,0,0,0,0,0,0,0,0,0,0
1852,52.4334327,13.2550323,"2",,,"Kita Markgrafen",0,696,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
596229,52.62347,13.31314,,,,"Kita Rotbuche",0,523,1,0,0,0,0,0,0,0,0,0,0
979,52.48757999999999,13.43198,"2|3","0|1|2|3|4|6|5","0|1|2|3","Kita Rotkäppchen",0,694,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
327,52.4901314,13.4283219,"2|3","0|1|2|3|4|5","0|1|5|3","Kita Sonnenschein",0,1,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
1172,52.60461,13.47929,"2",,,"Kita Tausendfüßer",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
791479,52.5453009,13.5002364,,,,"Kita Vormerkungen Lichtenberg",0,697,6,0,0,0,0,0,0,0,0,0,0
791529,52.5310582,13.6154282,,,,"Kita Vormerkungen Marzahn-Hellersdorf",0,698,6,0,0,0,0,0,0,0,0,0,0
791279,52.5147455,13.43856,,,,"Kita Vormerkungen Mitte",0,699,6,0,0,0,0,0,0,0,0,0,0
791379,52.5403373,13.4272329,,,,"Kita Vormerkungen Pankow",0,700,6,0,0,0,0,0,0,0,0,0,0
772229,52.6046068,13.3198134,,,,"Kita Vormerkungen Reinickendorf",0,701,7,0,0,0,0,0,0,0,0,0,0
791429,52.5349302,13.2007569,,,,"Kita Vormerkungen Spandau",0,702,6,0,0,0,0,0,0,0,0,0,0
791579,52.44221169999999,13.26535,,,,"Kita Vormerkungen Steglitz-Zehlendorf",0,703,6,0,0,0,0,0,0,0,0,0,0
791229,52.44638459999999,13.3790861,,,,"Kita Vormerkungen Tempelhof-Schöneberg",0,704,6,0,0,0,0,0,0,0,0,0,0
2367,52.5515032,13.3574824,,,,"Kita A13",0,705,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
630,52.50983,13.48022,"8","2|4",,"Kita Abenteuer Welt",0,686,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
238,52.5424511,13.5731355,"2","1|2|4|6",,"Kita Abenteuerland",0,533,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
1185,52.39559000000001,13.40605,"0",,,"Kita Abenteuerland",0,23,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2200,52.553632,13.5156228,,,,"Kita Abenteuerland",0,706,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
220179,52.6171665,13.4897085,"10",,,"Kita Achillesstraße",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2335,52.5371483,13.3868303,"2|3","4",,"Kita Ackerstr. 60/Kigä City",0,37,0,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00
660,52.54579,13.19547,,,,"Kita Ackerstrasse",0,551,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:00
707229,52.48278010000001,13.4458684,"16",,,"Kita Ackerwinde",0,569,2,0,0,0,0,0,0,0,0,0,0
486329,52.43498,13.24471,"2","0|2|4",,"Kita adagio",0,26,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
270129,52.4956904,13.4272009,,,,"Kita Adalbertstraße 24",0,392,2,0,0,0,0,0,0,0,0,0,0
2336,52.54911,13.34197,"27",,,"Kita Afrikanische Straße",0,661,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
1849,52.43165,13.253,"2",,,"Kita Ahörnchen",0,696,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
300129,52.56677,13.50429,"2",,,"Kita Ahrenshooper Spatzen",0,688,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2124,52.53795419999999,13.5664266,"2","1|2|4",,"Kita Akazieninsel",0,533,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
643,52.5479038,13.3647665,"2",,"3","Kita Akila",0,707,1,08:00,16:00,08:00,16:00,08:00,15:00,08:00,16:00,08:00,15:00
2636,52.5591762,13.4095792,"3","1",,"Kita Albatros",0,708,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
127279,52.5701371,13.3226037,"3","1",,"Kita Albatros",0,708,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
1320,52.42319000000001,13.40003,,,,"Kita Albulaweg 15/19/Kitas Süd-West",0,709,0,0,0,0,0,0,0,0,0,0,0
356,52.50949000000001,13.41865,"3",,"1|4","Kita Alegria",0,5,1,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30
642229,52.5420662,13.3611028,"2","4",,"Kita Alina und Arif",0,710,1,0,0,0,0,0,0,0,0,0,0
1823,52.4138105,13.1472946,"2",,,"Kita Alsenstr. 16/Kitas Süd-West",0,709,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
269129,52.61057,13.48265,"2","7",,"Kita Alt Karow",0,711,4,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
446,52.416925,13.6492904,,,,"Kita Alt Müggelheim 10/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
